,primes
845,14013991
846,14014019
847,14014027
848,14014031
849,14014043
850,14014073
851,14014081
852,14014097
853,14014123
854,14014127
855,14014129
856,14014181
857,14014213
858,14014237
859,14014241
860,14014271
861,14014339
862,14014349
863,14014361
864,14014367
865,14014393
866,14014417
867,14014439
868,14014459
869,14014471
870,14014499
871,14014501
872,14014513
873,14014519
874,14014523
875,14014529
876,14014531
877,14014537
878,14014541
879,14014589
880,14014597
881,14014607
882,14014639
883,14014643
884,14014673
885,14014699
886,14014739
887,14014747
888,14014757
889,14014769
890,14014787
891,14014813
892,14014841
893,14014849
894,14014853
895,14014877
896,14014879
897,14014921
898,14014937
899,14014939
900,14014943
901,14014969
902,14014997
903,14015017
904,14015047
905,14015059
906,14015077
907,14015083
908,14015117
909,14015129
910,14015147
911,14015167
912,14015173
913,14015189
914,14015213
915,14015219
916,14015227
917,14015251
918,14015269
919,14015279
920,14015321
921,14015333
922,14015347
923,14015359
924,14015383
925,14015401
926,14015423
927,14015431
928,14015501
929,14015513
930,14015527
931,14015537
932,14015557
933,14015581
934,14015591
935,14015611
936,14015621
937,14015623
938,14015641
939,14015647
940,14015653
941,14015657
942,14015681
943,14015723
944,14015731
945,14015737
946,14015741
947,14015747
948,14015753
949,14015759
950,14015761
951,14015779
952,14015789
953,14015819
954,14015839
955,14015857
956,14015867
957,14015873
958,14015887
959,14015899
960,14015929
961,14015951
962,14016029
963,14016043
964,14016047
965,14016049
966,14016089
967,14016103
968,14016113
969,14016139
970,14016157
971,14016161
972,14016179
973,14016187
974,14016203
975,14016227
976,14016257
977,14016283
978,14016307
979,14016329
980,14016341
981,14016349
982,14016413
983,14016421
984,14016427
985,14016439
986,14016461
987,14016473
988,14016479
989,14016491
990,14016493
991,14016503
992,14016529
993,14016553
994,14016559
995,14016589
996,14016617
997,14016631
998,14016659
999,14016671
1000,14016677
1001,14016697
1002,14016701
1003,14016703
1004,14016713
1005,14016719
1006,14016727
1007,14016767
1008,14016781
1009,14016797
1010,14016799
1011,14016817
1012,14016829
1013,14016833
1014,14016853
1015,14016907
1016,14016931
1017,14016971
1018,14016983
1019,14016997
1020,14017001
1021,14017009
1022,14017057
1023,14017067
1024,14017093
1025,14017099
1026,14017103
1027,14017147
1028,14017153
1029,14017181
1030,14017219
1031,14017229
1032,14017243
1033,14017249
1034,14017253
1035,14017259
1036,14017337
1037,14017379
1038,14017391
1039,14017433
1040,14017439
1041,14017447
1042,14017453
1043,14017457
1044,14017463
1045,14017483
1046,14017489
1047,14017499
1048,14017501
1049,14017517
1050,14017529
1051,14017541
1052,14017583
1053,14017607
1054,14017667
1055,14017691
1056,14017693
1057,14017697
1058,14017711
1059,14017721
1060,14017723
1061,14017747
1062,14017753
1063,14017769
1064,14017789
1065,14017793
1066,14017799
1067,14017823
1068,14017831
1069,14017841
1070,14017847
1071,14017853
1072,14017867
1073,14017889
1074,14017901
1075,14017903
1076,14017909
1077,14017919
1078,14017937
1079,14017943
1080,14017961
1081,14017967
1082,14017981
1083,14018009
1084,14018051
1085,14018083
1086,14018087
1087,14018089
1088,14018113
1089,14018131
1090,14018161
1091,14018167
1092,14018171
1093,14018203
1094,14018233
1095,14018239
1096,14018243
1097,14018261
1098,14018273
1099,14018287
1100,14018297
1101,14018309
1102,14018321
1103,14018359
1104,14018377
1105,14018399
1106,14018413
1107,14018423
1108,14018429
1109,14018437
1110,14018443
1111,14018461
1112,14018491
1113,14018503
1114,14018509
1115,14018519
1116,14018527
1117,14018533
1118,14018539
1119,14018551
1120,14018573
1121,14018633
1122,14018647
1123,14018651
1124,14018677
1125,14018723
1126,14018747
1127,14018749
1128,14018773
1129,14018777
1130,14018779
1131,14018791
1132,14018801
1133,14018821
1134,14018867
1135,14018881
1136,14018899
1137,14018909
1138,14018923
1139,14018929
1140,14019011
1141,14019043
1142,14019053
1143,14019059
1144,14019077
1145,14019079
1146,14019091
1147,14019097
1148,14019107
1149,14019143
1150,14019179
1151,14019197
1152,14019199
1153,14019233
1154,14019251
1155,14019277
1156,14019287
1157,14019307
1158,14019319
1159,14019323
1160,14019331
1161,14019349
1162,14019413
1163,14019427
1164,14019451
1165,14019457
1166,14019463
1167,14019469
1168,14019479
1169,14019487
1170,14019491
1171,14019493
1172,14019497
1173,14019503
1174,14019517
1175,14019529
1176,14019541
1177,14019563
1178,14019601
1179,14019617
1180,14019619
1181,14019623
1182,14019631
1183,14019637
1184,14019641
1185,14019647
1186,14019653
1187,14019659
1188,14019671
1189,14019727
1190,14019743
1191,14019791
1192,14019799
1193,14019809
1194,14019821
1195,14019823
1196,14019829
1197,14019833
1198,14019839
1199,14019871
1200,14019881
1201,14019913
1202,14019947
1203,14019953
1204,14019977
1205,14020001
1206,14020007
1207,14020009
1208,14020033
1209,14020109
1210,14020117
1211,14020129
1212,14020141
1213,14020187
1214,14020207
1215,14020213
1216,14020231
1217,14020261
1218,14020289
1219,14020297
1220,14020313
1221,14020327
1222,14020333
1223,14020337
1224,14020361
1225,14020379
1226,14020381
1227,14020387
1228,14020399
1229,14020411
1230,14020417
1231,14020459
1232,14020469
1233,14020519
1234,14020541
1235,14020553
1236,14020579
1237,14020603
1238,14020607
1239,14020619
1240,14020637
1241,14020661
1242,14020663
1243,14020681
1244,14020691
1245,14020703
1246,14020723
1247,14020781
1248,14020843
1249,14020847
1250,14020859
1251,14020873
1252,14020883
1253,14020901
1254,14020913
1255,14020931
1256,14020939
1257,14020957
1258,14021003
1259,14021011
1260,14021027
1261,14021089
1262,14021101
1263,14021129
1264,14021143
1265,14021167
1266,14021171
1267,14021179
1268,14021197
1269,14021233
1270,14021263
1271,14021279
1272,14021281
1273,14021299
1274,14021317
1275,14021321
1276,14021333
1277,14021339
1278,14021351
1279,14021353
1280,14021363
1281,14021383
1282,14021389
1283,14021417
1284,14021419
1285,14021429
1286,14021431
1287,14021437
1288,14021453
1289,14021459
1290,14021503
1291,14021507
1292,14021509
1293,14021519
1294,14021531
1295,14021533
1296,14021537
1297,14021573
1298,14021591
1299,14021593
1300,14021599
1301,14021603
1302,14021629
1303,14021647
1304,14021653
1305,14021671
1306,14021681
1307,14021717
1308,14021731
1309,14021737
1310,14021759
1311,14021783
1312,14021797
1313,14021803
1314,14021807
1315,14021849
1316,14021851
1317,14021857
1318,14021873
1319,14021879
1320,14021897
1321,14021929
1322,14021939
1323,14021941
1324,14021963
1325,14021971
1326,14021977
1327,14021989
1328,14022007
1329,14022061
1330,14022067
1331,14022077
1332,14022079
